Location;Date;MeanTemp;MinTemperature;MaxTemperature;MeanHumidity;WindSpeed;WindGusts;Rainfall;Phenomena
Lavarone;4/5/2000;12.9;10.1;16.1;71;2;29;2.1;rain
Lavarone;5/5/2000;11.2;8.8;14;81;2;29;6.6;rain
Lavarone;6/5/2000;11;8.4;14.4;83;2;33;8.9;rain
Lavarone;7/5/2000;11;9;13.7;86;2;32;9.2;rain
Lavarone;8/5/2000;11.3;9.4;13.1;88;2;31;8.8;rain
Lavarone;9/5/2000;14;10.2;18.5;75;3;38;0;
Lavarone;10/5/2000;14.5;11.2;18.1;80;2;37;1.6;rain
Lavarone;11/5/2000;15.8;11.5;20.1;74;3;39;0;
Lavarone;12/5/2000;15.5;12.8;18.6;69;2;23;2.9;rain
Lavarone;13/5/2000;13.7;10.9;16.3;71;1;18;3.6;rain
Lavarone;14/5/2000;13.5;9.4;17.5;72;2;25;0.9;rain
Lavarone;15/5/2000;15.2;10;19.1;60;2;28;0;
Lavarone;16/5/2000;16.3;11.8;20.3;60;2;28;0;
Lavarone;17/5/2000;16.4;11.8;20.5;59;4;43;0.5;rain
Lavarone;18/5/2000;14.2;11;17.7;65;5;53;1.9;rain
Lavarone;19/5/2000;11.6;9;14.9;68;4;48;12.5;rain
Lavarone;20/5/2000;9.5;7.2;11.7;83;3;29;12.2;rain
Lavarone;21/5/2000;8.8;7;10.6;82;4;42;1.8;rain
Lavarone;22/5/2000;11.9;8.6;16.1;73;4;37;2.7;rain
Lavarone;23/5/2000;13.7;9.3;17.3;60;3;33;2.3;rain
Lavarone;24/5/2000;14.4;11.5;16.5;57;3;29;0;
Lavarone;25/5/2000;15.4;11.4;18.5;59;3;36;0;
Lavarone;26/5/2000;15.7;11.4;19.2;60;3;38;0;
Lavarone;27/5/2000;14.6;11.7;18.2;70;3;51;11.7;rain
Lavarone;28/5/2000;13.8;11.1;16.1;82;4;53;6;rain
Lavarone;29/5/2000;14.5;11.4;17.9;66;3;44;2.1;rain
Lavarone;30/5/2000;9.9;9;10.6;72;4;34;6;rain
Lavarone;31/5/2000;13.8;9.7;17.4;65;2;27;1.3;rain
Lavarone;1/11/2000;7.8;5.6;11.5;72;3;39;7.3;rain
Lavarone;2/11/2000;5.5;4.2;7.6;85;2;55;8.4;rain
Lavarone;3/11/2000;5.9;4.1;7.5;98;1;50;38.7;rain
Lavarone;4/11/2000;5.8;2;7.6;83;3;46;8.9;rain
Lavarone;5/11/2000;2.5;0;5.9;77;4;31;0;
Lavarone;6/11/2000;1.9;0.8;4.2;99;2;82;58.7;rain snow
Lavarone;7/11/2000;4.6;3.3;6.7;86;2;53;10.4;rain snow
Lavarone;8/11/2000;4.2;2.7;6.6;81;2;47;5.9;rain snow
Lavarone;9/11/2000;2.6;1.2;4.7;86;1;29;1.5;rain snow
Lavarone;10/11/2000;1.4;-1.2;5;84;2;18;0;
Lavarone;11/11/2000;1.5;-1.5;5.3;74;2;20;0;
Lavarone;12/11/2000;2.9;0.7;5.5;82;1;39;0;
Lavarone;13/11/2000;5.1;3;6.6;94;2;68;23.7;rain
Lavarone;14/11/2000;7.6;6.7;8.4;91;3;86;53.6;rain
Lavarone;15/11/2000;6.2;4.6;7.5;82;2;37;7.8;rain
Lavarone;16/11/2000;5.3;4.6;6.2;95;1;62;21.6;rain
Lavarone;17/11/2000;6.5;5.4;7.8;95;2;69;51.1;rain
Lavarone;18/11/2000;3;1;5.3;88;5;41;23.9;rain snow
Lavarone;19/11/2000;0.1;-1.9;3.3;84;3;25;0;
Lavarone;20/11/2000;0.3;-1.8;1.9;92;1;34;12;rain snow
Lavarone;21/11/2000;3;1.7;4.7;93;1;42;13.1;rain snow
Lavarone;22/11/2000;1.3;0.1;3.3;87;1;23;0;
Lavarone;23/11/2000;2.7;0.2;4.5;87;1;28;6.1;rain
Lavarone;24/11/2000;4;3.5;4.6;94;3;27;34.1;rain snow
Lavarone;25/11/2000;2.4;-0.9;4.6;92;2;17;6.4;rain snow
Lavarone;26/11/2000;0.8;-1.2;3.4;82;3;30;0;
Lavarone;27/11/2000;-0.5;-3.4;3.3;70;3;32;0;
Lavarone;28/11/2000;2.2;-1.7;6.1;61;1;17;0;
Lavarone;29/11/2000;4.6;1.7;8.4;66;1;20;0;
Lavarone;30/11/2000;4.6;2.5;7.3;71;1;20;0;
Lavarone;1/6/2000;14.3;10.5;17;64;4;33;0.7;rain
Lavarone;2/6/2000;17;12.8;20.5;63;2;32;0;
Lavarone;3/6/2000;18.2;13.5;21.9;65;2;27;0;
Lavarone;4/6/2000;18.2;14.4;21.9;69;1;33;0.7;rain
Lavarone;5/6/2000;18.1;13.7;21.7;68;3;40;0;
Lavarone;6/6/2000;17;13.4;20.8;70;3;45;1.8;rain
Lavarone;7/6/2000;15.7;12.9;19.4;66;4;36;0.7;rain
Lavarone;8/6/2000;15.5;12.1;18.8;64;3;30;1.1;rain
Lavarone;9/6/2000;18.1;13.1;22.6;57;4;41;0;
Lavarone;10/6/2000;18.9;14.6;23.1;57;2;36;0;
Lavarone;11/6/2000;15.1;12.8;16.5;81;3;41;10.3;rain
Lavarone;12/6/2000;16.9;11.8;21.1;69;4;38;0.7;rain
Lavarone;13/6/2000;16.8;14.2;20.3;76;3;37;2.3;rain
Lavarone;14/6/2000;17.4;13.4;21.4;69;2;24;0.6;rain
Lavarone;15/6/2000;16.8;13;20.9;69;2;27;0;
Lavarone;16/6/2000;16.5;12.4;20.3;65;3;27;8.6;rain
Lavarone;17/6/2000;15;11.9;18.1;68;3;28;3;rain
Lavarone;18/6/2000;15.8;12.3;19.7;60;3;28;0;
Lavarone;19/6/2000;18.6;13.3;22.5;56;3;34;0;
Lavarone;20/6/2000;20.1;14.9;24.3;52;3;38;0;
Lavarone;21/6/2000;20.8;15.2;25.3;48;3;36;0;
Lavarone;22/6/2000;20.5;15;25.3;48;4;43;0;
Lavarone;23/6/2000;18.1;12.5;22.3;61;4;47;7.2;rain
Lavarone;24/6/2000;14.4;11.6;16.6;78;4;46;5.5;rain
Lavarone;25/6/2000;13;10.7;16.3;68;3;34;2.5;rain
Lavarone;26/6/2000;13.6;9.7;16.9;68;2;32;2;rain
Lavarone;27/6/2000;15;11.4;18.1;66;4;44;0;
Lavarone;28/6/2000;14.5;11.2;17.8;80;2;38;6.3;rain
Lavarone;29/6/2000;13.3;9.9;16.9;79;2;28;9.7;rain
Lavarone;30/6/2000;14.8;10.2;18.7;78;3;40;4.2;rain
Lavarone;1/7/2000;16.4;13.1;18.9;79;3;42;1.1;rain
Lavarone;2/7/2000;19;15.2;22.6;70;4;40;0;
Lavarone;3/7/2000;20.5;17;24.6;68;4;57;0;
Lavarone;4/7/2000;19.8;16.7;23.1;72;3;73;12.4;rain
Lavarone;5/7/2000;18.9;15.2;21.8;68;3;43;1;rain
Lavarone;6/7/2000;19;15.5;22;67;3;38;0.7;rain
Lavarone;7/7/2000;20.6;16.5;24.3;63;4;53;0;
Lavarone;8/7/2000;15.8;12.2;18.6;77;4;50;13.9;rain
Lavarone;9/7/2000;13.2;9.1;16.7;61;4;43;0;
Lavarone;10/7/2000;13.3;10;16;78;6;71;17.5;rain
Lavarone;11/7/2000;11.8;8.9;13.1;85;3;71;45;rain
Lavarone;12/7/2000;12.2;8.7;15.9;67;3;27;1.9;rain
Lavarone;13/7/2000;12.4;8.4;15.5;61;3;35;1.7;rain
Lavarone;14/7/2000;11.6;9.3;13.8;78;3;38;5.6;rain
Lavarone;15/7/2000;11;7.6;14.7;75;2;34;9.3;rain
Lavarone;16/7/2000;11.4;7.1;15.4;61;2;29;2.5;rain
Lavarone;17/7/2000;12.6;7.2;16.1;63;3;41;0;
Lavarone;18/7/2000;14.1;9.1;18.1;66;3;29;0;
Lavarone;19/7/2000;14.9;12.1;18.1;77;2;32;2.3;rain
Lavarone;20/7/2000;15;11.8;18.1;67;2;21;0.6;rain
Lavarone;21/7/2000;15.6;11.7;19.6;71;3;29;2.7;rain
Lavarone;22/7/2000;16;12.7;19;73;3;40;0.9;rain
Lavarone;23/7/2000;17;14.5;20;73;4;61;2.5;rain
Lavarone;24/7/2000;16.4;14.9;18.3;77;4;65;11.6;rain
Lavarone;25/7/2000;17.2;14.7;19.4;71;4;44;2.9;rain
Lavarone;26/7/2000;18.5;15.4;22.6;62;4;48;0;
Lavarone;27/7/2000;18.4;14.3;22.4;60;3;33;0;
Lavarone;28/7/2000;15.8;11.9;18.3;77;2;38;16;rain
Lavarone;29/7/2000;14.9;10.1;19.4;60;3;29;1.7;rain
Lavarone;30/7/2000;15.6;10.7;19.7;57;2;31;0;
Lavarone;31/7/2000;16.6;12;20.2;59;3;34;0;
Lavarone;1/2/2000;2.8;-0.4;6.8;66;2;24;0;
Lavarone;2/2/2000;1.6;-0.6;3.5;82;1;25;0.8;rain
Lavarone;3/2/2000;2.7;-0.7;7.6;60;3;31;0;
Lavarone;4/2/2000;0;-3.5;4;60;2;23;0;
Lavarone;5/2/2000;1.8;-2.1;6.1;61;3;26;0;
Lavarone;6/2/2000;3.2;-1.2;8.2;63;2;20;0;
Lavarone;7/2/2000;2.2;0.1;5;75;2;22;0;
Lavarone;8/2/2000;2.5;-0;5.4;85;2;29;0;
Lavarone;9/2/2000;2.4;-0.5;6.4;51;4;44;0;
Lavarone;10/2/2000;0.2;-3.6;5.1;48;2;39;0;
Lavarone;11/2/2000;1;-2.4;3.7;62;2;24;0;
Lavarone;12/2/2000;1.8;-0.6;4.9;61;1;17;0;
Lavarone;13/2/2000;1.3;-2.9;6.2;59;3;23;0;
Lavarone;14/2/2000;2.6;-1.6;7.6;54;2;26;0;
Lavarone;15/2/2000;2.6;0.3;6.6;63;1;24;0;
Lavarone;16/2/2000;0.7;-1.2;2.7;80;3;41;5.1;rain snow
Lavarone;17/2/2000;-1.6;-3.8;1.3;50;3;35;0;
Lavarone;18/2/2000;-2.3;-5.4;0.3;41;2;34;0;snow
Lavarone;19/2/2000;0.8;-2.7;4.9;51;1;24;0;snow
Lavarone;20/2/2000;0.9;-2.3;5;41;5;44;0;
Lavarone;21/2/2000;-1.1;-4.2;2.9;43;3;36;0;
Lavarone;22/2/2000;-1.4;-3.2;1.3;68;2;20;0;snow
Lavarone;23/2/2000;0.4;-2.2;4.4;61;1;14;0;
Lavarone;24/2/2000;1.4;-2.9;6.2;50;3;23;0;
Lavarone;25/2/2000;4.6;1;9.6;57;2;29;0;
Lavarone;26/2/2000;3.6;0.1;8.3;64;2;24;0;
Lavarone;27/2/2000;3.7;-0.2;8.7;66;1;18;0;
Lavarone;28/2/2000;3.3;-0.3;7.9;66;3;33;0;
Lavarone;29/2/2000;1.5;0.1;4.1;82;4;45;4.9;rain snow
Lavarone;1/9/2000;15.6;10.6;20;65;4;39;0;
Lavarone;2/9/2000;15.2;11.9;18.4;71;3;43;1.5;rain
Lavarone;3/9/2000;12.9;10.1;16.4;72;2;27;4;rain
Lavarone;4/9/2000;11.8;9.5;15.2;65;3;31;1.8;rain
Lavarone;5/9/2000;12.4;7.7;17.2;53;3;28;0;
Lavarone;6/9/2000;12.7;10.3;15.5;66;3;35;1.4;rain
Lavarone;7/9/2000;13.4;10.3;17.4;66;2;34;5.3;rain
Lavarone;8/9/2000;14.3;10.2;19.2;51;3;33;0;
Lavarone;9/9/2000;16;11.8;21.1;60;2;23;0;
Lavarone;10/9/2000;17;12.9;22.1;64;2;28;0;
Lavarone;11/9/2000;17.6;13.9;22.1;63;2;29;0;
Lavarone;12/9/2000;17.6;14;21.8;59;2;31;0;
Lavarone;13/9/2000;17.1;13.6;20.8;57;2;39;0;
Lavarone;14/9/2000;16.8;13.1;21.2;67;2;29;0;
Lavarone;15/9/2000;17;14.1;20.9;72;2;30;0;
Lavarone;16/9/2000;15.4;12.5;17.6;83;3;54;6.2;rain
Lavarone;17/9/2000;14;10.3;17.9;71;2;30;1.2;rain
Lavarone;18/9/2000;13.5;12;15.7;79;2;32;2.8;rain
Lavarone;19/9/2000;13.2;11.4;15;84;3;44;3;rain
Lavarone;20/9/2000;13.3;12.3;15.1;90;2;34;34.2;rain
Lavarone;21/9/2000;12.4;10.8;14.8;72;3;48;24.5;rain
Lavarone;22/9/2000;14;10.5;18.1;59;3;32;0;
Lavarone;23/9/2000;13.2;11.6;15.8;75;3;29;0;
Lavarone;24/9/2000;11.7;10.3;13.7;82;4;24;1.5;rain
Lavarone;25/9/2000;14.2;11.4;18.1;75;2;24;0;
Lavarone;26/9/2000;14.5;11.3;18.8;74;2;28;0;
Lavarone;27/9/2000;14.9;11.6;18.8;75;3;30;0;
Lavarone;28/9/2000;13.7;11.7;16.5;82;3;35;0;
Lavarone;29/9/2000;11.6;10.3;13.5;94;1;40;9.3;rain
Lavarone;30/9/2000;11.1;9.9;12;97;1;56;40.7;rain
Lavarone;1/11/2001;8.8;6.2;12.5;56;5;44;0;
Lavarone;2/11/2001;7.1;4.5;11.1;57;2;25;0;
Lavarone;3/11/2001;7;5.1;10.6;73;1;16;0;
Lavarone;4/11/2001;8.9;5.6;13.6;71;1;18;0;
Lavarone;5/11/2001;9.1;6.7;12.5;68;2;17;0;
Lavarone;6/11/2001;6.2;4.4;7.9;75;2;21;0.5;rain
Lavarone;7/11/2001;4.6;3.1;7.6;87;2;25;0;
Lavarone;8/11/2001;4.7;2.6;6.9;89;4;48;0;
Lavarone;9/11/2001;1.4;-0.6;4.3;71;6;72;11.8;rain snow
Lavarone;10/11/2001;0.7;-1.7;2.6;58;5;44;0;snow
Lavarone;11/11/2001;4.2;2.3;6.4;75;4;32;4.1;rain
Lavarone;12/11/2001;5.7;4.8;7.2;93;2;31;4.3;rain
Lavarone;13/11/2001;6.3;4.3;9.3;68;5;45;0;
Lavarone;14/11/2001;4.1;2;6.4;51;5;38;0;
Lavarone;15/11/2001;3;1.1;6.2;51;2;28;0;
Lavarone;16/11/2001;5.7;2.2;10.7;57;1;14;0;
Lavarone;17/11/2001;5.9;3.9;9.4;50;1;17;0;
Lavarone;18/11/2001;4.4;2.6;7.7;57;1;21;0;
Lavarone;19/11/2001;3.4;1.6;6.3;74;2;27;0.5;rain snow
Lavarone;20/11/2001;3.5;1.1;6.8;66;1;25;0;
Lavarone;21/11/2001;2.7;0.8;6.3;74;1;17;0;
Lavarone;22/11/2001;1.5;-0.4;4.9;81;2;36;0;
